,score,riemann_sum,trapezoid,wikipedia_adaptive,new_adaptive_linear,new_adaptive_exponential
riemann_sum,15.000695792506656,0.001041497000187519,,,,
riemann_sum,15.022771729798702,0.0010852569994312944,,,,
riemann_sum,15.0441130734155,0.000965769000686123,,,,
riemann_sum,15.064712653727305,0.0012672579996433342,,,,
riemann_sum,15.084563493799525,0.0009635949991206871,,,,
riemann_sum,15.103658814720628,0.0010040379984275205,,,,
riemann_sum,15.121992040870143,0.0009758179985510651,,,,
riemann_sum,15.139556805015156,0.0009146789998339955,,,,
riemann_sum,15.156346953344222,0.0009185090002574725,,,,
riemann_sum,15.172356550305068,0.0009093880016735056,,,,
riemann_sum,15.187579883374445,0.0009098099999391707,,,,
riemann_sum,15.202011467613385,0.0009195170005114051,,,,
riemann_sum,15.215646050140116,0.0009111180006584618,,,,
riemann_sum,15.228478614381615,0.0009267789992009057,,,,
riemann_sum,15.240504384224677,0.0010353310008213157,,,,
riemann_sum,15.251718827931354,0.0009310090008511906,,,,
riemann_sum,15.262117661951708,0.000928936000491376,,,,
riemann_sum,15.271696854478275,0.0009334239985037129,,,,
riemann_sum,15.280452628892352,0.0010790150008688215,,,,
riemann_sum,15.28838146694287,0.0009079379997274373,,,,
riemann_sum,15.295480111801597,0.000907415000256151,,,,
riemann_sum,15.301745570848889,0.0009133920011663577,,,,
riemann_sum,15.307175118317762,0.0009077840004465543,,,,
riemann_sum,15.314382163582831,0.0009308099997724639,,,,
riemann_sum,15.340530320687934,0.0010370650015829597,,,,
riemann_sum,15.365891070971779,0.000932771999941906,,,,
riemann_sum,15.390455450731661,0.0009314429989899509,,,,
riemann_sum,15.4142147056896,0.0009310850000474602,,,,
riemann_sum,15.437160298081073,0.0009316520008724183,,,,
riemann_sum,15.459283913573442,0.0009312479996879119,,,,
riemann_sum,15.480577468121048,0.000933076000364963,,,,
riemann_sum,15.501033114630648,0.0009368379996885778,,,,
riemann_sum,15.520643249546927,0.0009339690004708245,,,,
riemann_sum,15.539400519222534,0.0009316089999629185,,,,
riemann_sum,15.55729782620037,0.0011249029994360171,,,,
riemann_sum,15.574328335248843,0.0009327669995400356,,,,
riemann_sum,15.590485479298062,0.0012246400001458824,,,,
riemann_sum,15.605762965108353,0.0011140110000269488,,,,
riemann_sum,15.620154778821677,0.001253555001312634,,,,
riemann_sum,15.633655191230083,0.001000963000478805,,,,
riemann_sum,15.646258762907099,0.001431313001376111,,,,
riemann_sum,15.657960349039758,0.0009328529995400459,,,,
riemann_sum,15.6687551041094,0.000932351998926606,,,,
riemann_sum,15.678638486258583,0.001064335001501604,,,,
riemann_sum,15.687606261484893,0.0010518409999349387,,,,
riemann_sum,15.695654507522315,0.0009311339999840129,,,,
riemann_sum,15.702779617516507,0.0009859580004558666,,,,
riemann_sum,15.70897830338758,0.0009309489996667253,,,,
riemann_sum,15.71424759897623,0.0009313040009146789,,,,
riemann_sum,15.734421239423778,0.001163680000900058,,,,
riemann_sum,15.761452221619773,0.001001041999188601,,,,
riemann_sum,15.787601292551797,0.0009824859989748802,,,,
riemann_sum,15.812858399901051,0.0009796779995667748,,,,
riemann_sum,15.837213750707624,0.0009700520004116697,,,,
riemann_sum,15.860657820009562,0.0009968859994842205,,,,
riemann_sum,15.883181359256621,0.0010393230004410725,,,,
riemann_sum,15.904775404622638,0.000954349001403898,,,,
riemann_sum,15.925431285062265,0.0009543530013615964,,,,
riemann_sum,15.945140630244257,0.0009600009998393944,,,,
riemann_sum,15.963895378202519,0.000954334000198287,,,,
riemann_sum,15.98168778283334,0.0009541380004520761,,,,
riemann_sum,15.998510421094117,0.000957614998696954,,,,
riemann_sum,16.014356200017193,0.0009998200002883095,,,,
riemann_sum,16.029218363401043,0.000955970999712008,,,,
riemann_sum,16.04309049830253,0.0009545009997964371,,,,
riemann_sum,16.055966541169163,0.000956584999585175,,,,
riemann_sum,16.067840783762804,0.0010631570003170054,,,,
riemann_sum,16.07870787870243,0.0009544799995637732,,,,
riemann_sum,16.08856284476459,0.0009596670006430941,,,,
riemann_sum,16.09740107180161,0.0009541319996060338,,,,
riemann_sum,16.105218325388147,0.0010006630000134464,,,,
riemann_sum,16.112010751070002,0.0009592089991201647,,,,
riemann_sum,16.117774878330895,0.001067199000317487,,,,
riemann_sum,16.134873982961345,0.0009773319998203078,,,,
riemann_sum,16.16342011037898,0.000980184000582085,,,,
riemann_sum,16.19098942721177,0.0009880649995466229,,,,
riemann_sum,16.217570499590124,0.000979249998636078,,,,
riemann_sum,16.243152205408638,0.0010405419998278376,,,,
riemann_sum,16.267723744929068,0.0010633990004862426,,,,
riemann_sum,16.291274651087637,0.001071808999768109,,,,
riemann_sum,16.313794799662237,0.0013557170004787622,,,,
riemann_sum,16.335274419111055,0.0009904599992296426,,,,
riemann_sum,16.355704100238125,0.0015293759988708189,,,,
riemann_sum,16.37507480549537,0.0015681549994042143,,,,
riemann_sum,16.39337787807355,0.0010012889997597085,,,,
riemann_sum,16.410605050607742,0.001109347998863086,,,,
riemann_sum,16.426748453627965,0.0010026950003521051,,,,
riemann_sum,16.441800623597775,0.0010343029989599017,,,,
riemann_sum,16.45575451067054,0.0010811089996423107,,,,
riemann_sum,16.468603486001996,0.0010934710007859394,,,,
riemann_sum,16.48034134875218,0.0011270390004938236,,,,
riemann_sum,16.49096233261502,0.0011602920003497275,,,,
riemann_sum,16.500461112016936,0.0012221510005474556,,,,
riemann_sum,16.508832807813498,0.0012696989997493802,,,,
riemann_sum,16.516072992633838,0.0012659129988605855,,,,
riemann_sum,16.522177695702965,0.0012652149998757523,,,,
riemann_sum,16.540297676838808,0.0012988479993509827,,,,
riemann_sum,16.57023014335535,0.0012945360012963647,,,,
riemann_sum,16.599081287228334,0.0012955509992025327,,,,
riemann_sum,16.626838204419947,0.0013011099999857834,,,,
riemann_sum,16.653488366076004,0.0013366140010475647,,,,
riemann_sum,16.67901963132732,0.0013541770003939746,,,,
riemann_sum,16.703420259903737,0.0013535689995478606,,,,
